,MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,SequelName,HasSequel,isManga,4-koma manga,Book,Card game,Digital manga,Game,Light novel,Manga,Music,Novel,Original,Other,Picture book,Radio,Unknown,Visual novel,Web manga
8327,20755,Ganbare! Lulu Lolo,0,"Kids, Slice of Life",TINY★TWIN★BEARS,がんばれ！ルルロロ,TV,26,"Jan 17, 2013 to Feb 21, 2013",Winter 2013,NHK,Unknown,Fanworks,Picture book,5 min. per ep.,PG - Children,14054,13652,283,0,12,77,11,67,116,4.0,Unknown,6.0,5.0,4.0,9.0,6.0,1.0,2.0,12.0,Ganbare! Lulu Lolo 2nd Season,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8331,20787,Black Bullet,800,"Action, Sci-Fi, Mystery, Seinen",Black Bullet,ブラック・ブレット　BLACK BULLET　［黒の銃弾］,TV,13,"Apr 8, 2014 to Jul 1, 2014",Spring 2014,"Geneon Universal Entertainment, AT-X, Showgate, NBCUniversal Entertainment Japan",Sentai Filmworks,"Kinema Citrus, Orange",Light novel,24 min. per ep.,R - 17+ (violence & profanity),2877,127,709300,3680,29827,503294,15816,24143,136220,26709.0,47669.0,94073.0,110354.0,58256.0,28705.0,13428.0,5964.0,3140.0,1827.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8341,20853,Hitsugi no Chaika,800,"Action, Adventure, Comedy, Romance, Fantasy",Chaika -The Coffin Princess-,棺姫のチャイカ,TV,12,"Apr 10, 2014 to Jun 26, 2014",Spring 2014,"Kadokawa Shoten, flying DOG, Fujimi Shobo",Sentai Filmworks,Bones,Light novel,24 min. per ep.,R - 17+ (violence & profanity),2378,447,309823,775,16394,191130,9551,11371,81377,6558.0,15408.0,41436.0,49230.0,21126.0,8644.0,2757.0,962.0,398.0,321.0,Hitsugi no Chaika: Avenging Battle,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8367,20973,Sekai Seifuku: Bouryaku no Zvezda,800,"Action, Comedy, Fantasy",World Conquest Zvezda Plot,世界征服～謀略のズヴィズダー～,TV,12,"Jan 12, 2014 to Mar 30, 2014",Winter 2014,"Aniplex, Dentsu, flying DOG, Notes, Atelier Musa, Ichijinsha",Aniplex of America,A-1 Pictures,Original,24 min. per ep.,PG-13 - Teens 13 or older,3234,1227,119408,300,7030,61046,4200,5920,41212,2216.0,4618.0,11442.0,15617.0,8165.0,3796.0,1563.0,581.0,260.0,170.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8376,21019,Noonbory,0,"Kids, Fantasy",Noonbory & the Super 7,눈보리,TV,26,"Sep 19, 2009 to Dec 12, 2009",Fall 2009,Unknown,Unknown,Daewon Media,Unknown,28 min. per ep.,PG - Children,11206,15523,163,1,11,48,4,47,53,4.0,Unknown,3.0,2.0,8.0,5.0,Unknown,1.0,1.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8381,21033,Seikoku no Dragonar,700,"Comedy, Ecchi, Fantasy, School",Dragonar Academy,星刻の竜騎士,TV,12,"Apr 5, 2014 to Jun 21, 2014",Spring 2014,"Media Factory, AT-X, Sony Music Communications, Tsukuru no Mori",Funimation,C-Station,Light novel,24 min. per ep.,R+ - Mild Nudity,5806,880,170220,238,8723,118202,3753,8034,31508,4192.0,5625.0,12721.0,23627.0,19135.0,11296.0,5456.0,2522.0,1443.0,902.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8389,21067,Strange+,600,"Slice of Life, Comedy, Josei",Unknown,ストレンジ・プラス,TV,12,"Jan 10, 2014 to Mar 28, 2014",Winter 2014,Dream Creation,Unknown,Seven,Manga,3 min. per ep.,PG-13 - Teens 13 or older,8245,3070,28386,18,1430,14854,801,2740,8561,405.0,502.0,1302.0,2500.0,2775.0,2119.0,1191.0,623.0,410.0,261.0,Shin Strange+,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8395,21085,Witch Craft Works,800,"Action, Fantasy, Magic, Seinen, Supernatural",Unknown,ウィッチクラフトワークス,TV,12,"Jan 5, 2014 to Mar 23, 2014",Winter 2014,"Bandai Visual, Lantis, Kodansha, Movic, I Will",Unknown,J.C.Staff,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3375,603,238744,579,13643,154235,6590,10104,54172,5731.0,10138.0,26510.0,39226.0,21016.0,9241.0,3460.0,1304.0,583.0,344.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8401,21105,Love Stage!!,800,"Comedy, Romance, Shounen Ai",Love Stage!!,LOVE STAGE!!,TV,10,"Jul 10, 2014 to Sep 11, 2014",Summer 2014,Kadokawa Shoten,Sentai Filmworks,J.C.Staff,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2253,777,193013,1748,7311,149134,3207,6460,26901,12349.0,14809.0,24596.0,27556.0,15269.0,7927.0,3368.0,1471.0,907.0,831.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8408,21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,700,Fantasy,Unknown,エスカ&ロジーのアトリエ ～黄昏の空の錬金術士～,TV,12,"Apr 10, 2014 to Jun 26, 2014",Spring 2014,"Sotsu, Pony Canyon",Sentai Filmworks,Studio Gokumi,Game,24 min. per ep.,PG-13 - Teens 13 or older,6163,2135,54383,67,3698,25450,2928,5866,16441,712.0,1013.0,3017.0,6151.0,5185.0,3385.0,1349.0,543.0,218.0,154.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8411,21185,Baby Steps,800,"Romance, School, Shounen, Sports",Unknown,ベイビーステップ,TV,25,"Apr 6, 2014 to Sep 21, 2014",Spring 2014,NHK,Unknown,Studio Pierrot,Manga,24 min. per ep.,PG-13 - Teens 13 or older,736,1207,122031,801,6564,77227,4546,4969,28725,5043.0,12023.0,23279.0,15263.0,4742.0,1791.0,534.0,212.0,92.0,92.0,Baby Steps 2nd Season,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8419,21267,Go! Go! 575,600,Slice of Life,Unknown,ゴ～！ゴ～！ご～しちご～,TV,4,"Jan 10, 2014 to Jan 31, 2014",Winter 2014,"Sega, Half H.P Studio",Unknown,"C2C, Lay-duce",Game,3 min. per ep.,PG-13 - Teens 13 or older,9285,4847,10247,5,302,7280,164,384,2117,119.0,123.0,394.0,1013.0,1367.0,1320.0,568.0,310.0,159.0,116.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8428,21325,Pupipo!,700,"Slice of Life, Comedy, Supernatural, School",Unknown,プピポー！,TV,15,"Dec 21, 2013 to Mar 29, 2014",Winter 2014,TV Tokyo,Unknown,AIC PLUS+,Manga,4 min. per ep.,PG - Children,4366,3803,18281,40,939,11118,618,955,4651,427.0,773.0,1719.0,2531.0,1893.0,980.0,356.0,156.0,83.0,53.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8435,21353,Tokyo ESP,700,"Action, Sci-Fi, Comedy, Super Power, Supernatural, Shounen",Tokyo ESP,東京ESP,TV,12,"Jul 12, 2014 to Sep 27, 2014",Summer 2014,"Lantis, Rakuonsha, KlockWorx, Tokyo MX",Funimation,Xebec,Manga,24 min. per ep.,R - 17+ (violence & profanity),5522,1001,148430,189,9342,82508,6457,13231,36892,2427.0,4266.0,11037.0,19045.0,13944.0,8100.0,4056.0,1859.0,855.0,513.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8441,21407,Happiness Charge Precure!,700,"Action, Magic, Fantasy, Shoujo",Unknown,ハピネスチャージプリキュア！,TV,49,"Feb 2, 2014 to Jan 25, 2015",Winter 2014,Unknown,Unknown,Toei Animation,Original,24 min. per ep.,G - All Ages,4595,5128,8936,53,797,3928,677,723,2811,254.0,301.0,550.0,904.0,634.0,421.0,164.0,78.0,57.0,31.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8445,21421,Mahou Shoujo Taisen,600,Magic,Magica Wars,魔法少女大戦,TV,26,"Apr 8, 2014 to Sep 30, 2014",Spring 2014,Unknown,Unknown,Gainax,Other,4 min. per ep.,PG-13 - Teens 13 or older,8952,4096,15558,4,1406,5692,1004,2470,4986,121.0,132.0,439.0,973.0,1422.0,1254.0,608.0,309.0,194.0,100.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8447,21431,Gokukoku no Brynhildr,700,"Drama, Mystery, Sci-Fi, Seinen",Brynhildr in the Darkness,極黒のブリュンヒルデ,TV,13,"Apr 6, 2014 to Jun 29, 2014",Spring 2014,VAP,Sentai Filmworks,Arms,Manga,23 min. per ep.,R+ - Mild Nudity,3926,505,280819,1091,12655,181913,6967,11136,68148,8831.0,14911.0,30294.0,40443.0,23827.0,12577.0,7023.0,3309.0,1805.0,1062.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8448,21433,Chou Zenmairobo: Patrasche,0,"Comedy, Historical, Mecha, Parody, Sci-Fi",Unknown,超ゼンマイロボ パトラッシュ,TV,13,"Dec 7, 2013 to Mar 15, 2014",Winter 2014,Unknown,Unknown,Nippon Animation,Unknown,2 min. per ep.,G - All Ages,13669,12711,393,0,13,132,11,71,166,6.0,Unknown,2.0,10.0,10.0,14.0,9.0,11.0,8.0,9.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8450,21437,Buddy Complex,800,"Action, Sci-Fi, Mecha",Buddy Complex,バディ・コンプレックス,TV,13,"Jan 6, 2014 to Mar 31, 2014",Winter 2014,"Bandai Visual, Lantis, Bandai Namco Live Creative, Bandai Namco Games, Banpresto, Bandai Channel",Funimation,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,2901,1789,72349,201,3552,45976,2017,3863,16941,2139.0,3725.0,8689.0,10686.0,5562.0,2810.0,1086.0,426.0,191.0,152.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8451,21439,Uta no☆Prince-sama♪ Maji Love Revolutions,800,"Comedy, Harem, Music, Romance, School, Shoujo",Uta no Prince Sama Revolutions,うたの☆プリンスさまっ♪マジLOVEレボリューションズ,TV,13,"Apr 5, 2015 to Jun 28, 2015",Spring 2015,"Showgate, King Records",Sentai Filmworks,A-1 Pictures,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,3490,2273,49449,258,3172,29961,1961,2234,12121,2271.0,2160.0,3734.0,5225.0,3674.0,2053.0,943.0,382.0,215.0,165.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8453,21447,Meitantei Rascal,0,"Adventure, Mystery, Kids",Unknown,めいたんてい ラスカル,TV,12,"Jan 9, 2014 to Mar 27, 2014",Winter 2014,"Opera House, On-Lead",Unknown,Nippon Animation,Unknown,5 min. per ep.,PG - Children,15504,13071,342,1,25,96,12,66,143,7.0,Unknown,8.0,4.0,17.0,13.0,11.0,7.0,3.0,3.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8461,21483,Sanchoume no Yuuhi,0,"Comedy, Slice of Life",Unknown,三丁目の夕日,TV,27,"Oct 12, 1990 to Sep 21, 1991",Fall 1990,"Group TAC, Mainichi Broadcasting System, Toho",Unknown,Unknown,Unknown,25 min. per ep.,G - All Ages,11802,14161,248,0,14,60,7,55,112,4.0,2.0,3.0,5.0,5.0,5.0,Unknown,Unknown,2.0,5.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8462,21485,Dokkan! Robotendon,0,"Adventure, Kids, Slice of Life",Unknown,ドッカン! ロボ天どん,TV,26,"Oct 5, 1995 to Mar 28, 1996",Fall 1995,Sotsu,Unknown,Tatsunoko Production,Unknown,25 min. per ep.,PG - Children,13816,15096,187,0,9,54,6,47,71,3.0,1.0,2.0,9.0,2.0,7.0,1.0,Unknown,2.0,5.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8465,21491,Ninjaman Ippei,0,"Action, Comedy, School, Slice of Life",Unknown,忍者マン 一平,TV,13,"Oct 4, 1982 to Dec 27, 1982",Fall 1982,Tokyo Movie Shinsha,Unknown,Unknown,Unknown,25 min. per ep.,G - All Ages,11180,14104,254,0,17,86,8,58,85,5.0,2.0,6.0,12.0,7.0,6.0,2.0,1.0,3.0,4.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8477,21539,Oraa Guzura Dado,0,"Comedy, Kids",Unknown,おらぁグズラだど,TV,52,"Oct 7, 1967 to Sep 25, 1968",Fall 1967,Unknown,Unknown,Tatsunoko Production,Unknown,25 min. per ep.,PG - Children,11391,13669,284,0,11,97,8,65,103,6.0,1.0,6.0,11.0,15.0,7.0,6.0,5.0,3.0,3.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8483,21553,Asobo Toy-chan,0,Kids,Unknown,あそぼトイちゃん,TV,53,"Sep 5, 1994 to Mar 28, 1996",Fall 1994,"Sotsu, Magic Lantern Film",Unknown,Unknown,Unknown,25 min. per ep.,PG - Children,13341,15039,189,0,10,64,3,54,58,7.0,Unknown,6.0,5.0,2.0,9.0,4.0,1.0,Unknown,8.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8485,21561,Ryuugajou Nanana no Maizoukin (TV),800,"Adventure, Comedy, Mystery, Supernatural",Nanana's Buried Treasure,龍ヶ嬢七々々の埋蔵金,TV,11,"Apr 11, 2014 to Jun 20, 2014",Spring 2014,"Aniplex, Dentsu, Movic, Fuji TV, BIGLOBE, Kyoraku Industrial Holdings",Aniplex of America,A-1 Pictures,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,2815,762,195516,315,11301,110062,5664,6817,61672,4030.0,8737.0,22663.0,28465.0,13087.0,5987.0,2197.0,772.0,345.0,218.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8496,21603,Mekakucity Actors,800,"Sci-Fi, Comedy, Super Power, Supernatural, Romance",MEKAKUCITY ACTORS,メカクシティアクターズ,TV,12,"Apr 13, 2014 to Jun 29, 2014",Spring 2014,"Aniplex, 1st PLACE, Tokyo MX, BS11",Aniplex of America,Shaft,Music,23 min. per ep.,PG-13 - Teens 13 or older,3295,354,373894,3758,21852,219659,15364,20617,96402,13758.0,20327.0,38357.0,47228.0,28069.0,14718.0,8479.0,3305.0,1704.0,1054.0,,No Sequel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8508,21677,Captain Earth,700,"Action, Mecha, Romance, Sci-Fi, Space",Captain Earth,キャプテン・アース,TV,25,"Apr 6, 2014 to Sep 21, 2014",Spring 2014,"Avex Entertainment, Dentsu, Shochiku, Mainichi Broadcasting System, Bandai Namco Entertainment, Good Smile Company, A-Sketch",Sentai Filmworks,Bones,Original,24 min. per ep.,PG-13 - Teens 13 or older,6292,1991,60199,82,5320,24546,4421,10881,15031,890.0,1540.0,3636.0,6154.0,5175.0,3709.0,2092.0,913.0,400.0,230.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8510,21681,Hanayamata,800,"Slice of Life, Comedy, School",Hanayamata,ハナヤマタ,TV,12,"Jul 8, 2014 to Sep 23, 2014",Summer 2014,"TV Tokyo, Avex Entertainment, Sotsu, Movic, AT-X, DIVE II Entertainment, Bandai Namco Games",Sentai Filmworks,Madhouse,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2217,1480,93655,351,5907,40773,4123,5565,37287,2417.0,4179.0,8906.0,10126.0,4967.0,2461.0,829.0,306.0,142.0,109.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8521,21743,Donten ni Warau,800,"Action, Historical, Shoujo, Supernatural",Laughing Under the Clouds,曇天に笑う,TV,12,"Oct 4, 2014 to Dec 20, 2014",Fall 2014,"VAP, Nippon Television Network",Funimation,Doga Kobo,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1510,1357,103752,707,6432,50019,4271,6093,36937,4284.0,5677.0,10153.0,10786.0,5144.0,2484.0,966.0,369.0,162.0,108.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8538,21835,Majin Bone,700,Game,Unknown,マジンボーン,TV,52,"Apr 1, 2014 to Mar 31, 2015",Spring 2014,Unknown,Unknown,Toei Animation,Game,22 min. per ep.,PG-13 - Teens 13 or older,5058,5153,8742,29,1111,2606,798,2288,1939,181.0,193.0,439.0,741.0,625.0,564.0,290.0,131.0,75.0,66.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8539,21843,Shingeki no Bahamut: Genesis,800,"Action, Adventure, Demons, Supernatural, Magic, Fantasy",Rage of Bahamut:Genesis,神撃のバハムート GENESIS,TV,12,"Oct 6, 2014 to Dec 29, 2014",Fall 2014,"NBCUniversal Entertainment Japan, Cygames",Funimation,MAPPA,Card game,24 min. per ep.,R - 17+ (violence & profanity),1107,416,330227,1556,19082,192178,10402,10401,98164,11203.0,25308.0,51756.0,41435.0,15053.0,5490.0,1808.0,634.0,286.0,269.0,,No Sequel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8540,21845,Ushinawareta Mirai wo Motomete,700,"Sci-Fi, Drama, Romance, School",In Search of the Lost Future,失われた未来を求めて,TV,12,"Oct 4, 2014 to Dec 20, 2014",Fall 2014,Starchild Records,Funimation,feel.,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,4653,1703,78179,157,5260,34980,3428,7080,27431,1471.0,2505.0,5161.0,8261.0,5794.0,3222.0,1632.0,748.0,438.0,274.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8543,21855,Hanamonogatari,800,"Mystery, Comedy, Supernatural",Hanamonogatari,花物語,TV,5,"Aug 16, 2014",Summer 2014,"Aniplex, Kodansha",Aniplex of America,Shaft,Light novel,25 min. per ep.,R - 17+ (violence & profanity),552,426,326419,1168,8132,233486,3805,1528,79468,22719.0,37377.0,64988.0,39534.0,11591.0,3570.0,1162.0,416.0,226.0,418.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8545,21863,Mangaka-san to Assistant-san to The Animation,800,"Harem, Slice of Life, Comedy, Ecchi, Seinen",The Comic Artist and His Assistants,マンガ家さんとアシスタントさんと THE ANIMATION,TV,12,"Apr 8, 2014 to Jun 24, 2014",Spring 2014,"Lantis, Magic Capsule, Showgate",Sentai Filmworks,Zexcs,Manga,13 min. per ep.,PG-13 - Teens 13 or older,2857,661,220260,403,10965,139968,5241,8016,56070,6929.0,11366.0,26266.0,33509.0,16988.0,7981.0,3121.0,1354.0,657.0,462.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8576,21981,Pic-lele,0,Kids,Unknown,ピクレレ,TV,12,"Dec 7, 2013 to Mar 29, 2014",Winter 2014,MMDGP,Unknown,Kachidoki Studio,Unknown,1 min. per ep.,PG - Children,11542,15701,154,0,13,31,3,54,53,4.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,Unknown,4.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8577,21995,Ao Haru Ride,800,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",Blue Spring Ride,アオハライド,TV,12,"Jul 8, 2014 to Sep 23, 2014",Summer 2014,"Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha, BS11, Animatic, Hakuhodo DY Media Partners, Sony PCL",Sentai Filmworks,Production I.G,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1103,182,591908,7415,24757,421817,11951,13046,120337,35341.0,52852.0,95359.0,85308.0,33877.0,13885.0,4326.0,1471.0,650.0,605.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8591,22065,T-Rex,0,"Action, Adventure, Comedy, Kids",The Adventures of T-Rex,T-レックス,TV,52,"Sep 14, 1992 to Jan 23, 1993",Fall 1992,Kitty Films,Unknown,Unknown,Unknown,25 min. per ep.,G - All Ages,12315,14294,238,0,13,83,11,54,77,7.0,Unknown,4.0,12.0,8.0,12.0,5.0,Unknown,2.0,3.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8597,22099,Hero Bank,700,"Game, Kids",Herobank,ヒーローバンク,TV,51,"Apr 7, 2014 to Mar 30, 2015",Spring 2014,"Tokyo Movie Shinsha, Sega, TMS Music",Unknown,TMS Entertainment,Game,23 min. per ep.,PG - Children,8040,8209,2571,11,278,551,197,727,818,40.0,31.0,68.0,123.0,147.0,162.0,89.0,53.0,37.0,43.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8598,22101,Soredemo Sekai wa Utsukushii,800,"Adventure, Romance, Fantasy, Shoujo",The World is Still Beautiful,それでも世界は美しい,TV,12,"Apr 6, 2014 to Jun 29, 2014",Spring 2014,"VAP, Hakusensha, Nippon Television Network",Sentai Filmworks,Studio Pierrot,Manga,22 min. per ep.,PG-13 - Teens 13 or older,1108,629,228677,1839,12039,139884,6959,9652,60143,12704.0,17497.0,30868.0,27929.0,11802.0,5349.0,1894.0,629.0,260.0,216.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8603,22123,Inugami-san to Nekoyama-san,700,"Comedy, School, Shoujo Ai",Inugami-san to Nekoyama-san,犬神さんと猫山さん,TV,12,"Apr 11, 2014 to Jun 27, 2014",Spring 2014,"DAX Production, Dream Creation",Unknown,Seven,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,5538,1924,63667,99,2628,40794,1184,2287,16774,1304.0,1954.0,4540.0,8873.0,7287.0,4306.0,1569.0,705.0,387.0,217.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8606,22135,Ping Pong the Animation,900,"Drama, Psychological, Seinen, Sports",Ping Pong the Animation,ピンポン THE ANIMATION,TV,11,"Apr 11, 2014 to Jun 20, 2014",Spring 2014,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings, Science SARU",Funimation,Tatsunoko Production,Manga,23 min. per ep.,PG-13 - Teens 13 or older,59,545,265774,11436,11309,145309,7203,5683,96270,34540.0,41187.0,30450.0,12864.0,4057.0,1799.0,830.0,416.0,293.0,971.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8609,22147,Amagi Brilliant Park,800,"Comedy, Drama, Fantasy, Magic",Amagi Brilliant Park,甘城ブリリアントパーク,TV,13,"Oct 7, 2014 to Dec 26, 2014",Fall 2014,"Avex Entertainment, TBS, DAX Production, flying DOG, Mobcast",Sentai Filmworks,Kyoto Animation,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1500,240,496580,2274,19799,350647,11373,13259,101502,16918.0,37851.0,87238.0,83679.0,31735.0,12228.0,3604.0,1196.0,541.0,418.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8623,22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,700,"Slice of Life, Comedy, Seinen",Locodol,普通の女子校生が【ろこどる】やってみた。,TV,12,"Jul 4, 2014 to Sep 19, 2014",Summer 2014,"TBS, DAX Production, Nippon Columbia, Overlap, Fuji Creative, Ichijinsha",Sentai Filmworks,feel.,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,4023,2594,38716,68,2416,18149,1686,3265,13200,591.0,1147.0,3031.0,4908.0,3098.0,1686.0,557.0,223.0,96.0,67.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8627,22215,Pretty Rhythm: All Star Selection,700,"Music, Shoujo, Sports",Unknown,プリティーリズム・オールスターセレクション,TV,11,"Apr 5, 2014 to Jun 14, 2014",Spring 2014,Unknown,Unknown,"Tatsunoko Production, Dongwoo A&E",Game,23 min. per ep.,PG - Children,6613,8363,2455,12,113,864,85,164,1229,61.0,31.0,52.0,143.0,125.0,87.0,37.0,21.0,6.0,12.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8628,22219,Warera Salaryman Tou,0,"Comedy, Slice of Life",Unknown,われらサラリーマン党,TV,26,"Oct 7, 1970 to Mar 31, 1971",Fall 1970,"Fuji TV, P Productions",Unknown,Unknown,Unknown,4 min. per ep.,G - All Ages,12791,14768,206,0,10,46,6,72,72,6.0,Unknown,3.0,1.0,1.0,5.0,2.0,1.0,1.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8629,22221,Monoshiri Daigaku: Ashita no Calendar,600,Historical,Unknown,ものしり大学　明日のカレンダー,TV,1274,"Jul 1, 1966 to Aug 2, 1970",Summer 1966,"Mainichi Broadcasting System, Otogi Production",Unknown,Unknown,Original,5 min. per ep.,G - All Ages,8950,12362,456,0,14,229,14,86,113,22.0,2.0,4.0,13.0,24.0,23.0,6.0,8.0,7.0,12.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8634,22247,Azumi Mamma★Mia,0,"Comedy, Kids",Unknown,あずみ マンマ★ミーア,TV,60,"Jul 7, 1997 to Oct 2, 1997",Summer 1997,Unknown,Unknown,Toei Animation,Manga,5 min. per ep.,Unknown,13378,13304,319,0,20,80,14,48,157,5.0,6.0,3.0,4.0,6.0,12.0,2.0,2.0,4.0,5.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8639,22273,Selector Infected WIXOSS,800,"Game, Psychological",selector infected WIXOSS,selector infected WIXOSS,TV,12,"Apr 4, 2014 to Jun 20, 2014",Spring 2014,"Magic Capsule, Warner Bros. Japan, Showgate",Funimation,J.C.Staff,Card game,24 min. per ep.,R - 17+ (violence & profanity),2548,1153,128417,604,5985,69860,3803,6537,42232,3564.0,7335.0,14607.0,15819.0,7870.0,4033.0,1805.0,736.0,333.0,245.0,,No Sequel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8645,22313,Shinken Densetsu: Tight Road,0,"Action, Martial Arts",Unknown,真拳伝説 タイトロード,TV,13,"Oct 7, 1994 to Dec 28, 1994",Fall 1994,Unknown,Unknown,Toei Animation,Unknown,25 min. per ep.,PG-13 - Teens 13 or older,11973,12659,401,0,33,66,8,48,246,6.0,Unknown,3.0,3.0,4.0,5.0,3.0,2.0,2.0,3.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8646,22319,Tokyo Ghoul,800,"Action, Mystery, Horror, Psychological, Supernatural, Drama, Seinen",Tokyo Ghoul,東京喰種-トーキョーグール-,TV,12,"Jul 4, 2014 to Sep 19, 2014",Summer 2014,"Marvelous AQL, TC Entertainment, Shueisha",Funimation,Studio Pierrot,Manga,24 min. per ep.,R - 17+ (violence & profanity),807,7,1895488,45519,74612,1594880,24334,38668,162994,190342.0,250814.0,348603.0,261579.0,112177.0,51649.0,24805.0,10284.0,5144.0,4794.0,Tokyo Ghoul √A,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
