,MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,SequelName,HasSequel,isManga,4-koma manga,Book,Card game,Digital manga,Game,Light novel,Manga,Music,Novel,Original,Other,Picture book,Radio,Unknown,Visual novel,Web manga
475,508,Tottoko Hamtarou,700,"Adventure, Comedy, Kids",Hamtaro,とっとこハム太郎,TV,296,"Jul 7, 2000 to Mar 31, 2006",Summer 2000,"TV Tokyo, Shogakukan-Shueisha Productions, Half H.P Studio",VIZ Media,TMS Entertainment,Manga,25 min. per ep.,G - All Ages,3758,2359,46407,239,1810,24527,3994,9812,6264,2097.0,1795.0,3745.0,6509.0,4994.0,3043.0,922.0,414.0,213.0,184.0,Tottoko Hamtarou Hai!,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
485,518,Mahou no Princess Minky Momo,700,"Magic, Shoujo",Magical Princess Minky Momo,魔法のプリンセス　ミンキーモモ,TV,63,"Mar 18, 1982 to May 26, 1983",Spring 1982,Unknown,Unknown,Production Reed,Original,23 min. per ep.,G - All Ages,4716,6164,5625,20,301,1871,322,346,2785,103.0,104.0,222.0,421.0,345.0,188.0,58.0,26.0,11.0,13.0,Mahou no Princess Minky Momo: Yume wo Dakishimete,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
488,521,Mermaid Melody Pichi Pichi Pitch,800,"Adventure, Music, Comedy, Magic, Romance, Shoujo",Mermaid Melody:Pichi Pichi Pitch,マーメイドメロディー ぴちぴちピッチ,TV,52,"Apr 5, 2003 to Mar 27, 2004",Spring 2003,Synergy Japan,ADV Films,"Actas, SynergySP",Manga,24 min. per ep.,PG - Children,3499,2024,59222,850,2294,42456,2485,3990,7997,3161.0,3191.0,5599.0,8411.0,5686.0,3357.0,1159.0,495.0,324.0,229.0,Mermaid Melody Pichi Pichi Pitch Pure,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
492,525,Otogizoushi,700,"Adventure, Drama, Fantasy, Historical",Otogi Zoshi:The Legend of Magatama,お伽草子,TV,26,"Jul 7, 2004 to Mar 30, 2005",Summer 2004,"VAP, Nippon Television Network",Media Blasters,Production I.G,Original,23 min. per ep.,PG-13 - Teens 13 or older,3711,4143,15131,45,801,4203,876,940,8311,189.0,338.0,877.0,1171.0,765.0,409.0,157.0,57.0,22.0,27.0,Hanyou no Yashahime: Sengoku Otogizoushi,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
494,527,Pokemon,800,"Action, Adventure, Comedy, Kids, Fantasy",Pokémon,ポケットモンスター,TV,276,"Apr 1, 1997 to Nov 14, 2002",Spring 1997,"TV Tokyo, TV Tokyo Music, Studio Jack","VIZ Media, 4Kids Entertainment",OLM,Game,24 min. per ep.,PG - Children,2144,277,464779,4940,30707,339007,28608,47875,18582,34911.0,33357.0,64105.0,85456.0,46215.0,23633.0,6723.0,2616.0,1256.0,1146.0,Pokemon Advanced Generation,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497,530,Bishoujo Senshi Sailor Moon,800,"Demons, Magic, Romance, Shoujo",Sailor Moon,美少女戦士セーラームーン,TV,46,"Mar 7, 1992 to Feb 27, 1993",Spring 1992,TV Asahi,"ADV Films, VIZ Media, DiC Entertainment",Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1070,514,278409,9310,22531,178544,17108,13393,46833,22985.0,21621.0,33704.0,37624.0,16968.0,7932.0,2246.0,778.0,531.0,524.0,Bishoujo Senshi Sailor Moon S,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
501,534,Slayers,800,"Adventure, Comedy, Demons, Magic, Fantasy",Slayers,スレイヤーズ,TV,26,"Apr 7, 1995 to Sep 29, 1995",Spring 1995,"J.C.Staff, TV Tokyo, SoftX, TV Tokyo Music","Funimation, Central Park Media, Enoki Films",E&G Films,Light novel,22 min. per ep.,PG-13 - Teens 13 or older,905,1241,116837,1948,5370,68326,5498,4375,33268,6009.0,9445.0,16125.0,14168.0,5217.0,2170.0,614.0,214.0,86.0,109.0,Slayers Next,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
515,550,Yu☆Gi☆Oh!,800,"Action, Game, Comedy, Fantasy, Shounen",Unknown,遊☆戯☆王,TV,27,"Apr 4, 1998 to Oct 10, 1998",Spring 1998,Nihon Ad Systems,Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2727,831,180785,1097,6366,143794,5353,7391,17881,9533.0,11182.0,22703.0,32814.0,17335.0,8500.0,2705.0,1026.0,474.0,357.0,Yu☆Gi☆Oh! Duel Monsters,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
517,552,Digimon Adventure,800,"Action, Adventure, Comedy, Fantasy, Kids",Digimon:Digital Monsters,デジモンアドベンチャー,TV,54,"Mar 7, 1999 to Mar 26, 2000",Spring 1999,"Yomiko Advertising, Fuji TV","Saban Entertainment, Flatiron Film Company",Toei Animation,Other,24 min. per ep.,PG - Children,839,419,325137,4907,8591,283580,7158,8276,17532,31514.0,34838.0,57073.0,53135.0,21819.0,9186.0,2219.0,782.0,381.0,348.0,Digimon Adventure 02,Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
526,561,Sakura Taisen,700,"Adventure, Mecha, Sci-Fi, Shounen",Sakura Wars,サクラ大戦,TV,25,"Apr 8, 2000 to Sep 23, 2000",Spring 2000,"TBS, Sega, Imagine","ADV Films, Sentai Filmworks",Madhouse,Game,24 min. per ep.,PG-13 - Teens 13 or older,4124,3708,19448,49,1020,8002,1001,1141,8284,291.0,432.0,1281.0,2205.0,1274.0,701.0,235.0,86.0,37.0,22.0,Shin Sakura Taisen the Animation,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
538,573,Saber Marionette J,800,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",Saber Marionette J,セイバーマリオネットJ,TV,25,"Oct 1, 1996 to Mar 25, 1997",Fall 1996,"TV Tokyo, Bandai Visual, Hal Film Maker, Sotsu",Bandai Entertainment,Studio Junio,Original,25 min. per ep.,PG-13 - Teens 13 or older,2100,3192,26429,186,1087,15997,1121,1164,7060,973.0,1552.0,3065.0,3663.0,1765.0,842.0,270.0,101.0,53.0,30.0,Saber Marionette J to X,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
554,591,Amaenaide yo!!,700,"Comedy, Ecchi, Harem, Romance, Supernatural",Ah My Buddha,あまえないでよっ!!,TV,12,"Jul 1, 2005 to Sep 16, 2005",Summer 2005,Unknown,"Nozomi Entertainment, Media Blasters",Studio Deen,Manga,24 min. per ep.,R+ - Mild Nudity,5872,1877,65572,94,2717,42491,2532,4613,13219,1322.0,2087.0,4823.0,8567.0,7156.0,4556.0,2062.0,1013.0,549.0,349.0,Amaenaide yo!! Katsu!!,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
648,696,Tenchi Muyou!,800,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space",Unknown,天地無用！,TV,26,"Apr 2, 1995 to Sep 24, 1995",Spring 1995,"TV Tokyo, Pioneer LDC","Funimation, Geneon Entertainment USA",AIC,Original,23 min. per ep.,PG-13 - Teens 13 or older,1762,1955,62599,602,2565,39890,2093,1986,16065,2524.0,3947.0,7797.0,9051.0,3782.0,1713.0,476.0,165.0,83.0,65.0,Shin Tenchi Muyou!,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
684,749,Nanami-chan,700,"Kids, Comedy",Unknown,ななみちゃん,TV,12,"Oct 2, 2004 to Jan 8, 2005",Fall 2004,Robot Communications,Unknown,Unknown,Unknown,5 min. per ep.,G - All Ages,8056,10236,1108,1,62,513,44,112,377,21.0,15.0,52.0,84.0,92.0,90.0,29.0,18.0,10.0,10.0,Nanami-chan 2nd Series,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698,763,Zoids,800,"Action, Adventure, Comedy, Mecha, Sci-Fi",Zoids,ゾイド,TV,67,"Sep 4, 1999 to Dec 23, 2000",Fall 1999,Unknown,"VIZ Media, Geneon Entertainment USA",Xebec,Unknown,25 min. per ep.,PG - Children,2009,2495,41604,273,1337,29603,1798,2484,6382,1768.0,2843.0,5648.0,6740.0,3159.0,1555.0,389.0,147.0,77.0,44.0,Zoids Genesis,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
752,833,Choujuushin Gravion,700,"Action, Comedy, Mecha, Sci-Fi, Shounen",Super Heavy God Gravion,超重神グラヴィオン,TV,13,"Oct 7, 2002 to Dec 16, 2002",Fall 2002,Imagica,ADV Films,Gonzo,Original,23 min. per ep.,PG-13 - Teens 13 or older,6402,4677,11360,20,516,5694,485,597,4068,133.0,241.0,571.0,1216.0,1031.0,632.0,282.0,110.0,64.0,54.0,Choujuushin Gravion Zwei,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
755,836,Sister Princess,700,"Comedy, Drama, Harem, Romance, Slice of Life",Unknown,シスター・プリンセス,TV,26,"Apr 4, 2001 to Sep 26, 2001",Spring 2001,"Starchild Records, TV Tokyo Music, GANSIS","ADV Films, Discotek Media",Zexcs,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,6266,3576,20953,78,1359,9508,1116,1802,7168,415.0,500.0,1130.0,1906.0,1559.0,1170.0,641.0,275.0,215.0,144.0,Sister Princess: Re Pure,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
773,856,Utawarerumono,800,"Action, Drama, Fantasy, Sci-Fi",Utawarerumono,うたわれるもの,TV,26,"Apr 4, 2006 to Sep 26, 2006",Spring 2006,"Lantis, Half H.P Studio, AQUAPLUS","ADV Films, Funimation",OLM,Visual novel,23 min. per ep.,R - 17+ (violence & profanity),1103,1057,140221,1114,7442,71646,5791,5410,49932,5456.0,9677.0,17419.0,14453.0,6103.0,2754.0,1003.0,332.0,171.0,141.0,Utawarerumono: Itsuwari no Kamen,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,861,xxxHOLiC,900,"Comedy, Drama, Mystery, Psychological, Supernatural",xxxHOLiC,×××HOLiC（ホリック）,TV,24,"Apr 7, 2006 to Sep 29, 2006",Spring 2006,"TBS, BMG Japan, Kids Station, Kodansha",Funimation,Production I.G,Manga,24 min. per ep.,PG-13 - Teens 13 or older,527,583,249828,4137,13229,123257,13701,11633,88008,14756.0,21914.0,31197.0,21157.0,7858.0,3620.0,1268.0,491.0,248.0,278.0,xxxHOLiC Kei,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
804,889,Black Lagoon,900,"Action, Seinen",Black Lagoon,BLACK LAGOON,TV,12,"Apr 9, 2006 to Jun 25, 2006",Spring 2006,"Geneon Universal Entertainment, Shogakukan","Funimation, Geneon Entertainment USA",Madhouse,Manga,24 min. per ep.,R - 17+ (violence & profanity),475,133,704436,13626,31875,435287,23002,14918,199354,42109.0,86299.0,122409.0,70596.0,22010.0,8027.0,2577.0,890.0,384.0,419.0,Black Lagoon: The Second Barrage,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
805,890,Yuusha-Ou GaoGaiGar,800,"Adventure, Mecha, Sci-Fi, Shounen",King of Braves GaoGaiGar,勇者王ガオガイガー,TV,49,"Feb 1, 1997 to Jan 31, 1998",Winter 1997,Victor Entertainment,Media Blasters,Sunrise,Original,25 min. per ep.,G - All Ages,803,3980,16588,301,993,5530,1068,723,8274,745.0,1026.0,1254.0,1013.0,474.0,242.0,83.0,53.0,33.0,30.0,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
825,910,Himawari!,700,"Adventure, Comedy, Martial Arts",Himawari!,ひまわりっ!,TV,13,"Apr 9, 2006 to Jul 2, 2006",Spring 2006,"Genco, Starchild Records, Tohokushinsha Film Corporation",Maiden Japan,Arms,Original,24 min. per ep.,PG-13 - Teens 13 or older,6678,3537,21384,17,1029,8890,1165,1514,8786,204.0,287.0,850.0,1987.0,1815.0,1084.0,464.0,185.0,103.0,64.0,Himawari!!,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
833,918,Gintama,900,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Gintama,銀魂,TV,201,"Apr 4, 2006 to Mar 25, 2010",Spring 2006,"TV Tokyo, Aniplex, Dentsu, Trinity Sound, Audio Highs, Miracle Robo, Shueisha","Sentai Filmworks, Crunchyroll",Sunrise,Manga,24 min. per ep.,PG-13 - Teens 13 or older,15,114,754607,48247,149543,230260,87145,39531,248128,108448.0,74869.0,52666.0,27675.0,11208.0,6423.0,2934.0,1299.0,850.0,2743.0,Gintama',Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
862,957,Saiunkoku Monogatari,800,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",The Story of Saiunkoku,彩雲国物語,TV,39,"Apr 8, 2006 to Feb 24, 2007",Spring 2006,"NHK, Sogo Vision","Funimation, Geneon Entertainment USA",Madhouse,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,623,1677,79685,1186,5702,35803,5003,3975,29202,4456.0,6390.0,8743.0,6580.0,2714.0,1365.0,343.0,138.0,80.0,74.0,Saiunkoku Monogatari 2nd Season,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
922,1017,Majutsushi Orphen,800,"Action, Adventure, Comedy, Demons, Fantasy, Magic",Orphen,魔術士オーフェン,TV,24,"Oct 3, 1998 to Mar 27, 1999",Fall 1998,"Kadokawa Shoten, TBS",Sentai Filmworks,J.C.Staff,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,2922,2698,35729,174,2281,16114,1858,1799,13677,727.0,1358.0,3029.0,4204.0,2134.0,1043.0,334.0,123.0,65.0,39.0,Majutsushi Orphen: Revenge,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
967,1065,Touch,900,"Sports, Romance, School, Drama, Slice of Life, Shounen",Unknown,タッチ,TV,101,"Mar 24, 1985 to Mar 22, 1987",Spring 1985,"Asatsu DK, Fuji TV, Toho",Unknown,"Gallop, Group TAC, Studio Junio",Manga,25 min. per ep.,PG-13 - Teens 13 or older,523,3148,27188,484,1820,9129,1513,1100,13626,1276.0,1923.0,2444.0,1609.0,606.0,278.0,97.0,45.0,32.0,46.0,Moonlight Mile 2nd Season: Touch Down,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
988,1088,Macross,800,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Macross,超時空要塞マクロス,TV,36,"Oct 3, 1982 to Jun 26, 1983",Fall 1982,"Artland, Mainichi Broadcasting System, Studio Nue, Anime Friend","ADV Films, AnimEigo",Tatsunoko Production,Original,25 min. per ep.,PG-13 - Teens 13 or older,624,1614,82908,1605,4626,35847,3569,2124,36742,4457.0,5905.0,8887.0,6415.0,2386.0,1006.0,346.0,131.0,71.0,89.0,Macross 7,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1003,1103,Shinkon Gattai Godannar!!,700,"Ecchi, Comedy, Mecha, Romance, Sci-Fi",Marriage of God & Soul Godannar!!,神魂合体ゴーダンナー！！,TV,13,"Oct 1, 2003 to Dec 24, 2003",Fall 2003,AIC,"ADV Films, Sentai Filmworks",OLM,Original,25 min. per ep.,R+ - Mild Nudity,4937,4251,14240,37,843,5011,603,785,6998,190.0,321.0,759.0,1234.0,829.0,482.0,225.0,107.0,65.0,41.0,Shinkon Gattai Godannar!! 2nd Season,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1034,1138,Medarot,800,"Adventure, Comedy, Sci-Fi, Shounen",Medabots,メダロット,TV,52,"Jul 2, 1999 to Jun 30, 2000",Summer 1999,"TV Tokyo, Nihon Ad Systems, Nelvana","ADV Films, Discotek Media, Shout! Factory",Bee Train,Game,24 min. per ep.,PG - Children,3370,2312,47776,230,1685,35173,2154,2980,5784,1671.0,2527.0,5782.0,9065.0,5136.0,2474.0,717.0,265.0,122.0,54.0,Medarot Damashii,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1090,1195,Zero no Tsukaima,800,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",The Familiar of Zero,ゼロの使い魔,TV,13,"Jul 3, 2006 to Sep 25, 2006",Summer 2006,"Genco, Media Factory, Shochiku, Bushiroad, Happinet Pictures","Funimation, Sentai Filmworks, Geneon Entertainment USA",J.C.Staff,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,2198,147,651195,7932,18814,501416,10766,17962,102237,36950.0,49515.0,91302.0,102945.0,51897.0,25721.0,11409.0,4686.0,2640.0,2005.0,Zero no Tsukaima: Futatsuki no Kishi,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1144,1254,Saint Seiya,800,"Adventure, Fantasy, Sci-Fi, Shounen",Saint Seiya:Knights of the Zodiac,聖闘士星矢(セイントセイヤ),TV,114,"Oct 11, 1986 to Apr 1, 1989",Fall 1986,Unknown,"ADV Films, DiC Entertainment, Flatiron Film Company",Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,874,1026,144978,4281,9540,93646,7729,7527,26536,13319.0,12942.0,21154.0,18730.0,8364.0,3689.0,1383.0,586.0,254.0,205.0,Saint Seiya Omega,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1332,1470,City Hunter,800,"Action, Comedy, Mystery, Shounen",Unknown,シティーハンター,TV,51,"Apr 6, 1987 to Mar 28, 1988",Spring 1987,Aniplex,"ADV Films, Discotek Media",Sunrise,Manga,25 min. per ep.,PG-13 - Teens 13 or older,632,2196,52982,732,4287,19638,2915,1947,24195,2422.0,3172.0,5354.0,4064.0,1391.0,565.0,175.0,67.0,29.0,59.0,City Hunter 2,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1344,1482,D.Gray-man,900,"Action, Adventure, Comedy, Super Power, Demons, Shounen",D.Gray-man,ディー・グレイマン,TV,103,"Oct 3, 2006 to Sep 30, 2008",Fall 2006,"TV Tokyo, Aniplex, Dentsu, Half H.P Studio, Sony Music Entertainment, Studio Jack",Funimation,TMS Entertainment,Manga,23 min. per ep.,PG-13 - Teens 13 or older,477,194,567566,14021,53418,258416,53682,41848,160202,39173.0,52584.0,68840.0,50106.0,20513.0,10410.0,3696.0,1211.0,610.0,491.0,D.Gray-man Hallow,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1352,1490,Ginga Tetsudou Monogatari,800,"Action, Adventure, Drama, Sci-Fi, Space",The Galaxy Railways,銀河鉄道物語,TV,26,"Oct 4, 2003 to Apr 4, 2004",Fall 2003,"Ginga Ya, Studio Kyuuma, Trilogy Future Studio",Funimation,Planet,Original,24 min. per ep.,PG-13 - Teens 13 or older,2934,4953,9724,45,504,3046,557,573,5044,176.0,270.0,588.0,830.0,429.0,231.0,79.0,38.0,13.0,17.0,Ginga Tetsudou Monogatari: Eien e no Bunkiten,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1353,1491,Ginga Tetsudou 999,800,"Sci-Fi, Adventure, Space, Drama",Unknown,銀河鉄道９９９,TV,113,"Sep 14, 1978 to Apr 9, 1981",Fall 1978,Unknown,Discotek Media,Toei Animation,Manga,25 min. per ep.,G - All Ages,807,3235,25651,352,2203,5030,2147,1243,15028,898.0,834.0,1320.0,1209.0,564.0,258.0,106.0,55.0,27.0,39.0,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1354,1492,Project ARMS,700,"Action, Martial Arts, Super Power",Project ARMS,プロジェクトアームズ,TV,26,"Apr 7, 2001 to Sep 29, 2001",Spring 2001,Unknown,"VIZ Media, Discotek Media",TMS Entertainment,Manga,24 min. per ep.,R - 17+ (violence & profanity),3681,4711,11090,32,633,4329,574,630,4924,205.0,303.0,702.0,978.0,557.0,340.0,147.0,55.0,23.0,23.0,Project ARMS: The 2nd Chapter,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1404,1547,Obake no Q-tarou,0,"Comedy, School, Slice of Life, Supernatural",Unknown,オバケのＱ太郎,TV,96,"Aug 29, 1965 to Jun 28, 1967",Summer 1965,Unknown,Unknown,Shin-Ei Animation,Manga,25 min. per ep.,G - All Ages,11270,11870,557,0,25,175,26,107,224,8.0,5.0,6.0,20.0,28.0,31.0,6.0,6.0,2.0,10.0,Shin Obake no Q-tarou,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1431,1575,Code Geass: Hangyaku no Lelouch,900,"Action, Military, Sci-Fi, Super Power, Drama, Mecha, School",Code Geass:Lelouch of the Rebellion,コードギアス 反逆のルルーシュ,TV,25,"Oct 6, 2006 to Jul 29, 2007",Fall 2006,"Bandai Visual, Mainichi Broadcasting System, Bandai, Sony Music Entertainment, Bandai Namco Entertainment, Hakuhodo DY Media Partners","Funimation, Bandai Entertainment",Sunrise,Original,24 min. per ep.,R - 17+ (violence & profanity),39,15,1583882,90487,69924,1209288,40874,30864,232932,326710.0,309688.0,213516.0,93305.0,31697.0,14686.0,7065.0,3100.0,1630.0,2621.0,Code Geass: Hangyaku no Lelouch R2,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1468,1617,Massugu ni Ikou.,700,"Comedy, Josei, Romance, Slice of Life",Unknown,まっすぐにいこう。,TV,4,"Aug 18, 2003 to Aug 21, 2003",Summer 2003,Yomiuri Telecasting,Unknown,Yumeta Company,Manga,21 min. per ep.,PG - Children,5998,7850,2959,7,120,1071,88,91,1589,34.0,49.0,107.0,256.0,178.0,138.0,36.0,13.0,9.0,6.0,Massugu ni Ikou. 2nd Season,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1499,1650,Uchuu Senkan Yamato,800,"Action, Adventure, Drama, Military, Sci-Fi, Space",Star Blazers:The Quest for Iscandar,宇宙戦艦ヤマト,TV,26,"Oct 6, 1974 to Mar 30, 1975",Fall 1974,"Tohokushinsha Film Corporation, Academy Productions, Yomiuri Advertising",Voyager Entertainment,Group TAC,Original,25 min. per ep.,PG-13 - Teens 13 or older,1302,3543,21266,176,1076,6643,924,619,12004,641.0,835.0,1487.0,1518.0,605.0,281.0,104.0,35.0,22.0,23.0,Uchuu Senkan Yamato 2,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1509,1661,Cutey Honey,700,"Action, Sci-Fi, School",Unknown,キューティーハニー,TV,25,"Oct 13, 1973 to Mar 30, 1974",Fall 1973,Dynamic Planning,Discotek Media,Toei Animation,Manga,25 min. per ep.,PG-13 - Teens 13 or older,6160,4399,13088,41,753,3750,872,840,6873,140.0,201.0,421.0,898.0,827.0,536.0,192.0,102.0,50.0,31.0,Cutey Honey F,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1512,1664,Babel Nisei (2001),600,"Action, Adventure, Supernatural, Mystery, Sci-Fi, Shounen",Babel II:Beyond Infinity,バビル２世,TV,13,"Oct 5, 2001 to Dec 28, 2001",Fall 2001,Unknown,Media Blasters,Vega Entertainment,Manga,24 min. per ep.,PG-13 - Teens 13 or older,9011,7982,2810,3,152,1173,114,203,1168,29.0,32.0,75.0,155.0,177.0,212.0,101.0,49.0,36.0,26.0,Babel Nisei (2001),Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520,1672,Bomberman B-Daman Bakugaiden,700,"Sci-Fi, Comedy, Shounen",Unknown,B[ボンバーマン]ビーダマン爆外伝,TV,48,"Feb 7, 1998 to Jan 31, 1999",Winter 1998,Nagoya Broadcasting Network,Unknown,Madhouse,Game,26 min. per ep.,PG - Children,5987,8423,2364,3,65,1431,79,190,599,73.0,76.0,124.0,276.0,235.0,140.0,46.0,35.0,12.0,23.0,Bomberman B-Daman Bakugaiden Victory,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1532,1685,Duel Masters,600,"Action, Adventure, Comedy, Shounen",Unknown,デュエル・マスターズ,TV,26,"Oct 21, 2002 to Apr 4, 2003",Fall 2002,Studio Jack,Hasbro,Studio Hibari,Manga,21 min. per ep.,PG-13 - Teens 13 or older,8683,3682,19807,37,452,14285,590,2334,2146,425.0,447.0,1023.0,2165.0,2399.0,2251.0,1192.0,664.0,481.0,300.0,Duel Masters Charge,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1543,1698,Nodame Cantabile,900,"Music, Slice of Life, Comedy, Drama, Romance, Josei",Nodame Cantabile,のだめカンタービレ,TV,23,"Jan 12, 2007 to Jun 15, 2007",Winter 2007,"Dentsu, Genco, Kodansha, Fuji TV, Magic Capsule, Sony Music Entertainment, Fujipacific Music",Unknown,J.C.Staff,Manga,22 min. per ep.,PG-13 - Teens 13 or older,211,558,262005,4913,11233,136757,9371,6836,97808,19426.0,32571.0,34660.0,17472.0,5583.0,2253.0,663.0,284.0,130.0,183.0,Nodame Cantabile: Paris-hen,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1548,1704,Eat-Man,700,"Action, Adventure, Sci-Fi, Shounen, Super Power",Unknown,イートマン,TV,12,"Jan 9, 1997 to Mar 27, 1997",Winter 1997,Bandai Visual,"Bandai Entertainment, Discotek Media",Studio Deen,Manga,24 min. per ep.,R - 17+ (violence & profanity),6094,5318,8170,21,413,3066,335,433,3923,120.0,154.0,343.0,647.0,564.0,332.0,167.0,69.0,42.0,17.0,Eat-Man '98,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1554,1710,Rockman.EXE,700,"Action, Game, Sci-Fi, Adventure, Comedy, Mecha, Shounen",MegaMan NT Warrior,ロックマン エグゼ,TV,56,"Mar 4, 2002 to Mar 31, 2003",Spring 2002,"TV Tokyo, Shogakukan-Shueisha Productions, Nihon Ad Systems, Half H.P Studio",VIZ Media,Xebec,Game,21 min. per ep.,PG-13 - Teens 13 or older,3901,2895,31588,146,1304,21748,1676,2381,4479,982.0,1259.0,3095.0,5306.0,3256.0,1807.0,531.0,227.0,84.0,48.0,Rockman.EXE Axess,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1567,1727,Shinkyoku Soukai Polyphonica,700,"Drama, Fantasy, Music, Romance, School",Polyphonica,神曲奏界ポリフォニカ,TV,12,"Apr 4, 2007 to Jun 20, 2007",Spring 2007,"Lantis, Pony Canyon, TBS, Movic, Magic Capsule, SoftBank Creative, Memory-Tech, T.O Entertainment, Fuji Creative",Sentai Filmworks,Ginga Ya,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,4284,3021,29050,47,1645,12797,1207,1568,11833,575.0,800.0,1800.0,2942.0,1926.0,1058.0,443.0,207.0,97.0,59.0,Shinkyoku Soukai Polyphonica Crimson S,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
